"x","y","island"
-156.24,20.937,"MAI"
-156.25,20.937,"MAI"
-156.25,20.939,"MAI"
-156.25,20.938,"MAI"
-156.26,20.937,"MAI"
-156.26,20.94,"MAI"
-156.26,20.941,"MAI"
-156.27,20.939,"MAI"
-156.27,20.938,"MAI"
-156.27,20.941,"MAI"
-156.28,20.945,"MAI"
-156.28,20.948,"MAI"
-156.28,20.949,"MAI"
-156.29,20.946,"MAI"
-156.29,20.944,"MAI"
-156.3,20.945,"MAI"
-156.3,20.947,"MAI"
-156.3,20.943,"MAI"
-156.31,20.943,"MAI"
-156.31,20.944,"MAI"
-156.31,20.946,"MAI"
-156.32,20.946,"MAI"
-156.32,20.949,"MAI"
-156.32,20.948,"MAI"
-156.33,20.948,"MAI"
-156.33,20.946,"MAI"
-156.34,20.943,"MAI"
-156.34,20.942,"MAI"
-156.34,20.942,"MAI"
-156.35,20.942,"MAI"
-156.35,20.942,"MAI"
-156.36,20.94,"MAI"
-156.36,20.939,"MAI"
-156.37,20.937,"MAI"
-156.37,20.935,"MAI"
-156.37,20.934,"MAI"
-156.38,20.932,"MAI"
-156.38,20.93,"MAI"
-156.39,20.93,"MAI"
-156.39,20.929,"MAI"
-156.4,20.927,"MAI"
-156.4,20.925,"MAI"
-156.4,20.925,"MAI"
-156.41,20.924,"MAI"
-156.41,20.926,"MAI"
-156.42,20.927,"MAI"
-156.42,20.928,"MAI"
-156.43,20.928,"MAI"
-156.43,20.926,"MAI"
-156.43,20.924,"MAI"
-156.44,20.923,"MAI"
-156.44,20.92,"MAI"
-156.44,20.916,"MAI"
-156.44,20.914,"MAI"
-156.44,20.91,"MAI"
-156.44,20.909,"MAI"
-156.45,20.908,"MAI"
-156.45,20.909,"MAI"
-156.46,20.909,"MAI"
-156.46,20.907,"MAI"
-156.47,20.907,"MAI"
-156.47,20.904,"MAI"
-156.47,20.906,"MAI"
-156.47,20.906,"MAI"
-156.48,20.909,"MAI"
-156.48,20.912,"MAI"
-156.48,20.915,"MAI"
-156.49,20.917,"MAI"
-156.49,20.921,"MAI"
-156.49,20.925,"MAI"
-156.49,20.929,"MAI"
-156.49,20.932,"MAI"
-156.48,20.936,"MAI"
-156.49,20.939,"MAI"
-156.49,20.942,"MAI"
-156.49,20.943,"MAI"
-156.5,20.943,"MAI"
-156.5,20.945,"MAI"
-156.5,20.949,"MAI"
-156.51,20.951,"MAI"
-156.51,20.954,"MAI"
-156.52,20.957,"MAI"
-156.52,20.96,"MAI"
-156.52,20.964,"MAI"
-156.52,20.967,"MAI"
-156.52,20.971,"MAI"
-156.52,20.975,"MAI"
-156.52,20.98,"MAI"
-156.52,20.984,"MAI"
-156.52,20.988,"MAI"
-156.53,20.987,"MAI"
-156.53,20.988,"MAI"
-156.54,20.988,"MAI"
-156.54,20.991,"MAI"
-156.54,20.995,"MAI"
-156.54,20.999,"MAI"
-156.54,21.003,"MAI"
-156.55,21.004,"MAI"
-156.55,21.003,"MAI"
-156.55,21.006,"MAI"
-156.55,21.01,"MAI"
-156.56,21.014,"MAI"
-156.56,21.016,"MAI"
-156.57,21.016,"MAI"
-156.57,21.019,"MAI"
-156.57,21.019,"MAI"
-156.58,21.018,"MAI"
-156.58,21.019,"MAI"
-156.58,21.022,"MAI"
-156.59,21.025,"MAI"
-156.59,21.03,"MAI"
-156.59,21.03,"MAI"
-156.6,21.032,"MAI"
-156.6,21.032,"MAI"
-156.61,21.034,"MAI"
-156.61,21.03,"MAI"
-156.61,21.027,"MAI"
-156.61,21.025,"MAI"
-156.62,21.027,"MAI"
-156.62,21.026,"MAI"
-156.63,21.026,"MAI"
-156.63,21.027,"MAI"
-156.64,21.028,"MAI"
-156.64,21.027,"MAI"
-156.64,21.024,"MAI"
-156.65,21.02,"MAI"
-156.64,21.016,"MAI"
-156.65,21.015,"MAI"
-156.65,21.012,"MAI"
-156.65,21.01,"MAI"
-156.66,21.01,"MAI"
-156.66,21.008,"MAI"
-156.67,21.008,"MAI"
-156.67,21.004,"MAI"
-156.67,21.001,"MAI"
-156.67,20.997,"MAI"
-156.68,20.993,"MAI"
-156.68,20.989,"MAI"
-156.68,20.985,"MAI"
-156.68,20.981,"MAI"
-156.69,20.977,"MAI"
-156.69,20.973,"MAI"
-156.69,20.969,"MAI"
-156.69,20.964,"MAI"
-156.69,20.96,"MAI"
-156.69,20.956,"MAI"
-156.69,20.952,"MAI"
-156.7,20.948,"MAI"
-156.69,20.944,"MAI"
-156.69,20.939,"MAI"
-156.7,20.935,"MAI"
-156.7,20.93,"MAI"
-156.7,20.927,"MAI"
-156.7,20.922,"MAI"
-156.7,20.918,"MAI"
-156.7,20.914,"MAI"
-156.7,20.91,"MAI"
-156.7,20.905,"MAI"
-156.69,20.903,"MAI"
-156.69,20.899,"MAI"
-156.69,20.894,"MAI"
-156.69,20.892,"MAI"
-156.69,20.888,"MAI"
-156.69,20.885,"MAI"
-156.69,20.88,"MAI"
-156.69,20.877,"MAI"
-156.69,20.873,"MAI"
-156.68,20.87,"MAI"
-156.68,20.866,"MAI"
-156.68,20.863,"MAI"
-156.68,20.859,"MAI"
-156.67,20.856,"MAI"
-156.67,20.854,"MAI"
-156.67,20.85,"MAI"
-156.66,20.847,"MAI"
-156.66,20.843,"MAI"
-156.66,20.839,"MAI"
-156.65,20.836,"MAI"
-156.65,20.833,"MAI"
-156.65,20.83,"MAI"
-156.64,20.829,"MAI"
-156.64,20.826,"MAI"
-156.64,20.822,"MAI"
-156.63,20.818,"MAI"
-156.63,20.814,"MAI"
-156.63,20.81,"MAI"
-156.63,20.807,"MAI"
-156.62,20.804,"MAI"
-156.62,20.802,"MAI"
-156.61,20.8,"MAI"
-156.61,20.802,"MAI"
-156.61,20.802,"MAI"
-156.6,20.8,"MAI"
-156.6,20.798,"MAI"
-156.59,20.795,"MAI"
-156.59,20.792,"MAI"
-156.59,20.79,"MAI"
-156.58,20.789,"MAI"
-156.58,20.789,"MAI"
-156.57,20.788,"MAI"
-156.57,20.787,"MAI"
-156.56,20.788,"MAI"
-156.56,20.787,"MAI"
-156.55,20.785,"MAI"
-156.55,20.783,"MAI"
-156.55,20.78,"MAI"
-156.54,20.778,"MAI"
-156.54,20.775,"MAI"
-156.53,20.775,"MAI"
-156.53,20.774,"MAI"
-156.53,20.775,"MAI"
-156.52,20.776,"MAI"
-156.52,20.779,"MAI"
-156.51,20.782,"MAI"
-156.51,20.784,"MAI"
-156.51,20.786,"MAI"
-156.5,20.786,"MAI"
-156.5,20.788,"MAI"
-156.49,20.788,"MAI"
-156.49,20.787,"MAI"
-156.48,20.785,"MAI"
-156.48,20.784,"MAI"
-156.48,20.782,"MAI"
-156.48,20.778,"MAI"
-156.47,20.777,"MAI"
-156.47,20.774,"MAI"
-156.47,20.772,"MAI"
-156.47,20.772,"MAI"
-156.47,20.768,"MAI"
-156.47,20.764,"MAI"
-156.47,20.759,"MAI"
-156.47,20.756,"MAI"
-156.47,20.751,"MAI"
-156.47,20.747,"MAI"
-156.47,20.744,"MAI"
-156.46,20.74,"MAI"
-156.46,20.736,"MAI"
-156.46,20.731,"MAI"
-156.46,20.728,"MAI"
-156.46,20.724,"MAI"
-156.46,20.72,"MAI"
-156.45,20.716,"MAI"
-156.45,20.712,"MAI"
-156.45,20.708,"MAI"
-156.45,20.704,"MAI"
-156.45,20.7,"MAI"
-156.45,20.697,"MAI"
-156.45,20.693,"MAI"
-156.45,20.689,"MAI"
-156.45,20.684,"MAI"
-156.45,20.68,"MAI"
-156.45,20.675,"MAI"
-156.45,20.671,"MAI"
-156.45,20.667,"MAI"
-156.45,20.662,"MAI"
-156.45,20.658,"MAI"
-156.45,20.654,"MAI"
-156.45,20.649,"MAI"
-156.45,20.645,"MAI"
-156.45,20.642,"MAI"
-156.45,20.638,"MAI"
-156.46,20.634,"MAI"
-156.46,20.63,"MAI"
-156.45,20.627,"MAI"
-156.45,20.623,"MAI"
-156.45,20.619,"MAI"
-156.44,20.617,"MAI"
-156.44,20.613,"MAI"
-156.44,20.609,"MAI"
-156.44,20.605,"MAI"
-156.44,20.602,"MAI"
-156.44,20.598,"MAI"
-156.44,20.596,"MAI"
-156.43,20.593,"MAI"
-156.43,20.593,"MAI"
-156.42,20.593,"MAI"
-156.42,20.595,"MAI"
-156.42,20.592,"MAI"
-156.42,20.589,"MAI"
-156.42,20.584,"MAI"
-156.42,20.581,"MAI"
-156.41,20.578,"MAI"
-156.41,20.579,"MAI"
-156.4,20.578,"MAI"
-156.4,20.578,"MAI"
-156.39,20.576,"MAI"
-156.39,20.576,"MAI"
-156.39,20.577,"MAI"
-156.38,20.576,"MAI"
-156.38,20.574,"MAI"
-156.37,20.573,"MAI"
-170.52,25.334,"MAR"
-170.52,25.332,"MAR"
-170.53,25.338,"MAR"
-170.54,25.337,"MAR"
-170.51,25.34,"MAR"
-170.51,25.34,"MAR"
-170.51,25.342,"MAR"
-170.53,25.34,"MAR"
-170.53,25.344,"MAR"
-170.52,25.344,"MAR"
-170.52,25.343,"MAR"
-170.52,25.343,"MAR"
-170.5,25.345,"MAR"
-170.51,25.346,"MAR"
-170.53,25.345,"MAR"
-170.5,25.346,"MAR"
-170.5,25.345,"MAR"
-170.5,25.345,"MAR"
-170.5,25.349,"MAR"
-170.5,25.348,"MAR"
-170.53,25.347,"MAR"
-170.53,25.347,"MAR"
-170.54,25.349,"MAR"
-170.54,25.352,"MAR"
-170.54,25.349,"MAR"
-170.53,25.347,"MAR"
-170.53,25.345,"MAR"
-170.5,25.35,"MAR"
-170.5,25.352,"MAR"
-170.5,25.352,"MAR"
-170.5,25.354,"MAR"
-170.54,25.35,"MAR"
-170.54,25.353,"MAR"
-170.55,25.351,"MAR"
-170.5,25.356,"MAR"
-170.5,25.358,"MAR"
-170.54,25.354,"MAR"
-170.56,25.354,"MAR"
-170.55,25.352,"MAR"
-170.5,25.361,"MAR"
-170.54,25.361,"MAR"
-170.49,25.364,"MAR"
-170.49,25.366,"MAR"
-170.49,25.369,"MAR"
-170.49,25.37,"MAR"
-170.54,25.367,"MAR"
-170.55,25.369,"MAR"
-170.55,25.372,"MAR"
-170.55,25.369,"MAR"
-170.55,25.373,"MAR"
-170.55,25.376,"MAR"
-170.55,25.373,"MAR"
-170.55,25.37,"MAR"
-170.55,25.367,"MAR"
-170.55,25.363,"MAR"
-170.55,25.359,"MAR"
-170.55,25.359,"MAR"
-170.56,25.367,"MAR"
-170.49,25.375,"MAR"
-170.49,25.375,"MAR"
-170.49,25.376,"MAR"
-170.56,25.37,"MAR"
-170.55,25.367,"MAR"
-170.49,25.378,"MAR"
-170.56,25.373,"MAR"
-170.55,25.375,"MAR"
-170.56,25.378,"MAR"
-170.5,25.381,"MAR"
-170.49,25.383,"MAR"
-170.49,25.382,"MAR"
-170.5,25.38,"MAR"
-170.5,25.382,"MAR"
-170.5,25.38,"MAR"
-170.5,25.383,"MAR"
-170.55,25.378,"MAR"
-170.56,25.38,"MAR"
-170.55,25.38,"MAR"
-170.49,25.384,"MAR"
-170.5,25.384,"MAR"
-170.5,25.387,"MAR"
-170.5,25.388,"MAR"
-170.5,25.388,"MAR"
-170.49,25.387,"MAR"
-170.56,25.383,"MAR"
-170.5,25.389,"MAR"
-170.51,25.391,"MAR"
-170.5,25.39,"MAR"
-170.5,25.39,"MAR"
-170.5,25.392,"MAR"
-170.51,25.392,"MAR"
-170.5,25.392,"MAR"
-170.5,25.393,"MAR"
-170.56,25.392,"MAR"
-170.56,25.391,"MAR"
-170.56,25.388,"MAR"
-170.56,25.386,"MAR"
-170.56,25.386,"MAR"
-170.52,25.399,"MAR"
-170.51,25.4,"MAR"
-170.52,25.399,"MAR"
-170.52,25.4,"MAR"
-170.51,25.401,"MAR"
-170.52,25.402,"MAR"
-170.52,25.403,"MAR"
-170.52,25.405,"MAR"
-170.52,25.406,"MAR"
-170.52,25.407,"MAR"
-170.57,25.404,"MAR"
-170.58,25.409,"MAR"
-170.58,25.413,"MAR"
-170.58,25.416,"MAR"
-170.58,25.414,"MAR"
-170.58,25.414,"MAR"
-170.58,25.411,"MAR"
-170.59,25.41,"MAR"
-170.59,25.414,"MAR"
-170.58,25.411,"MAR"
-170.59,25.414,"MAR"
-170.57,25.411,"MAR"
-170.57,25.407,"MAR"
-170.57,25.405,"MAR"
-170.57,25.403,"MAR"
-170.56,25.4,"MAR"
-170.52,25.417,"MAR"
-170.52,25.418,"MAR"
-170.59,25.414,"MAR"
-170.59,25.418,"MAR"
-170.52,25.422,"MAR"
-170.52,25.422,"MAR"
-170.65,25.419,"MAR"
-170.65,25.419,"MAR"
-170.61,25.422,"MAR"
-170.61,25.421,"MAR"
-170.61,25.423,"MAR"
-170.6,25.423,"MAR"
-170.6,25.425,"MAR"
-170.52,25.43,"MAR"
-170.52,25.428,"MAR"
-170.53,25.426,"MAR"
-170.53,25.43,"MAR"
-170.61,25.426,"MAR"
-170.61,25.428,"MAR"
-170.62,25.428,"MAR"
-170.65,25.422,"MAR"
-170.65,25.423,"MAR"
-170.65,25.421,"MAR"
-170.66,25.424,"MAR"
-170.65,25.426,"MAR"
-170.65,25.424,"MAR"
-170.63,25.429,"MAR"
-170.62,25.43,"MAR"
-170.53,25.439,"MAR"
-170.53,25.438,"MAR"
-170.63,25.432,"MAR"
-170.54,25.438,"MAR"
-170.54,25.438,"MAR"
-170.55,25.438,"MAR"
-170.55,25.437,"MAR"
-170.56,25.438,"MAR"
-170.56,25.437,"MAR"
-170.52,25.44,"MAR"
-170.52,25.441,"MAR"
-170.64,25.431,"MAR"
-170.53,25.442,"MAR"
-170.53,25.438,"MAR"
-170.53,25.442,"MAR"
-170.56,25.44,"MAR"
-170.64,25.434,"MAR"
-170.64,25.431,"MAR"
-170.53,25.441,"MAR"
-170.53,25.444,"MAR"
-170.53,25.447,"MAR"
-170.56,25.442,"MAR"
-170.58,25.451,"MAR"
-170.58,25.453,"MAR"
-170.66,25.458,"MAR"
-170.66,25.46,"MAR"
-170.59,25.463,"MAR"
-170.65,25.461,"MAR"
-170.59,25.463,"MAR"
-170.6,25.463,"MAR"
-170.6,25.465,"MAR"
-170.6,25.465,"MAR"
-170.65,25.465,"MAR"
-170.65,25.464,"MAR"
-170.61,25.469,"MAR"
-170.61,25.471,"MAR"
-170.61,25.474,"MAR"
-170.61,25.476,"MAR"
-170.66,25.473,"MAR"
-170.66,25.47,"MAR"
-170.65,25.472,"MAR"
-170.65,25.468,"MAR"
-170.62,25.479,"MAR"
-170.62,25.477,"MAR"
-170.62,25.479,"MAR"
-170.62,25.482,"MAR"
-170.62,25.479,"MAR"
-170.62,25.481,"MAR"
-170.65,25.478,"MAR"
-170.65,25.474,"MAR"
-170.64,25.481,"MAR"
-170.65,25.481,"MAR"
-170.65,25.479,"MAR"
-170.62,25.486,"MAR"
-170.64,25.482,"MAR"
-170.64,25.48,"MAR"
-170.63,25.479,"MAR"
-170.64,25.475,"MAR"
-170.65,25.483,"MAR"
-170.63,25.484,"MAR"
-170.64,25.485,"MAR"
-170.65,25.485,"MAR"
-170.65,25.485,"MAR"
-170.63,25.486,"MAR"
-170.63,25.488,"MAR"
-170.64,25.492,"MAR"
-170.64,25.488,"MAR"
145.24,20.015,"MAU"
145.24,20.018,"MAU"
145.24,20.022,"MAU"
145.24,20.026,"MAU"
145.23,20.03,"MAU"
145.23,20.031,"MAU"
145.23,20.026,"MAU"
145.23,20.022,"MAU"
145.23,20.018,"MAU"
145.23,20.014,"MAU"
145.23,20.01,"MAU"
145.22,20.011,"MAU"
145.22,20.014,"MAU"
145.21,20.016,"MAU"
145.21,20.019,"MAU"
145.21,20.024,"MAU"
145.21,20.028,"MAU"
145.22,20.031,"MAU"
145.22,20.03,"MAU"
145.22,20.03,"MAU"
145.23,20.03,"MAU"
145.23,20.033,"MAU"
145.23,20.035,"MAU"
145.22,20.036,"MAU"
145.22,20.034,"MAU"
145.21,20.032,"MAU"
145.21,20.032,"MAU"
145.21,20.031,"MAU"
145.21,20.029,"MAU"
145.21,20.026,"MAU"
145.21,20.022,"MAU"
145.21,20.018,"MAU"
145.21,20.014,"MAU"
145.21,20.011,"MAU"
145.22,20.01,"MAU"
-177.39,28.191,"MID"
-177.38,28.193,"MID"
-177.38,28.194,"MID"
-177.38,28.196,"MID"
-177.37,28.197,"MID"
-177.37,28.197,"MID"
-177.36,28.197,"MID"
-177.36,28.198,"MID"
-177.35,28.198,"MID"
-177.35,28.197,"MID"
-177.35,28.196,"MID"
-177.34,28.197,"MID"
-177.34,28.196,"MID"
-177.33,28.196,"MID"
-177.33,28.198,"MID"
-177.33,28.199,"MID"
-177.32,28.201,"MID"
-177.32,28.203,"MID"
-177.32,28.206,"MID"
-177.31,28.209,"MID"
-177.31,28.213,"MID"
-177.31,28.217,"MID"
-177.31,28.22,"MID"
-177.31,28.224,"MID"
-177.31,28.228,"MID"
-177.31,28.232,"MID"
-177.31,28.235,"MID"
-177.32,28.239,"MID"
-177.32,28.243,"MID"
-177.32,28.246,"MID"
-177.32,28.249,"MID"
-177.32,28.253,"MID"
-177.33,28.256,"MID"
-177.33,28.259,"MID"
-177.33,28.262,"MID"
-177.33,28.265,"MID"
-177.34,28.268,"MID"
-177.34,28.271,"MID"
-177.34,28.274,"MID"
-177.34,28.276,"MID"
-177.35,28.278,"MID"
-177.35,28.28,"MID"
-177.35,28.28,"MID"
-177.36,28.28,"MID"
-177.36,28.281,"MID"
-177.37,28.281,"MID"
-177.37,28.28,"MID"
-177.38,28.28,"MID"
-177.38,28.278,"MID"
-177.38,28.277,"MID"
-177.39,28.275,"MID"
-177.39,28.273,"MID"
-177.4,28.271,"MID"
-177.4,28.269,"MID"
-177.4,28.269,"MID"
-177.41,28.267,"MID"
-177.41,28.264,"MID"
-177.41,28.263,"MID"
-177.41,28.262,"MID"
-177.41,28.259,"MID"
-177.41,28.258,"MID"
-177.41,28.256,"MID"
-177.42,28.253,"MID"
-177.42,28.25,"MID"
-177.42,28.246,"MID"
-177.42,28.244,"MID"
-177.42,28.241,"MID"
-177.42,28.239,"MID"
-177.42,28.237,"MID"
-177.42,28.234,"MID"
-177.42,28.23,"MID"
-177.43,28.226,"MID"
-177.43,28.222,"MID"
-177.43,28.218,"MID"
-177.43,28.215,"MID"
-177.43,28.211,"MID"
-177.43,28.207,"MID"
-177.42,28.203,"MID"
-177.42,28.2,"MID"
-177.42,28.198,"MID"
-177.42,28.195,"MID"
-177.41,28.194,"MID"
-177.41,28.192,"MID"
-177.41,28.191,"MID"
-177.4,28.19,"MID"
-156.86,21.034,"MOL"
-156.86,21.035,"MOL"
-156.86,21.034,"MOL"
-156.85,21.036,"MOL"
-156.85,21.039,"MOL"
-156.85,21.037,"MOL"
-156.85,21.039,"MOL"
-156.84,21.038,"MOL"
-156.84,21.041,"MOL"
-156.84,21.043,"MOL"
-156.83,21.045,"MOL"
-156.83,21.047,"MOL"
-156.82,21.048,"MOL"
-156.82,21.05,"MOL"
-156.81,21.052,"MOL"
-156.81,21.053,"MOL"
-156.8,21.054,"MOL"
-156.8,21.056,"MOL"
-156.8,21.058,"MOL"
-156.79,21.06,"MOL"
-156.79,21.062,"MOL"
-156.78,21.064,"MOL"
-156.78,21.067,"MOL"
-156.78,21.069,"MOL"
-156.77,21.072,"MOL"
-156.77,21.074,"MOL"
-156.76,21.077,"MOL"
-156.76,21.08,"MOL"
-156.76,21.083,"MOL"
-156.76,21.087,"MOL"
-156.75,21.09,"MOL"
-156.75,21.093,"MOL"
-156.75,21.096,"MOL"
-156.74,21.099,"MOL"
-156.74,21.103,"MOL"
-156.74,21.107,"MOL"
-156.74,21.111,"MOL"
-156.73,21.114,"MOL"
-156.73,21.117,"MOL"
-156.73,21.121,"MOL"
-156.72,21.124,"MOL"
-156.72,21.127,"MOL"
-156.72,21.131,"MOL"
-156.72,21.135,"MOL"
-156.71,21.139,"MOL"
-156.71,21.143,"MOL"
-156.71,21.146,"MOL"
-156.71,21.151,"MOL"
-156.71,21.155,"MOL"
-156.71,21.159,"MOL"
-156.71,21.162,"MOL"
-156.71,21.163,"MOL"
-156.72,21.163,"MOL"
-156.72,21.161,"MOL"
-156.73,21.159,"MOL"
-156.73,21.16,"MOL"
-156.73,21.163,"MOL"
-156.73,21.167,"MOL"
-156.73,21.172,"MOL"
-156.74,21.174,"MOL"
-156.74,21.176,"MOL"
-156.75,21.176,"MOL"
-156.75,21.177,"MOL"
-156.76,21.177,"MOL"
-156.76,21.177,"MOL"
-156.77,21.179,"MOL"
-156.77,21.18,"MOL"
-156.77,21.179,"MOL"
-156.78,21.178,"MOL"
-156.78,21.177,"MOL"
-156.79,21.177,"MOL"
-156.79,21.173,"MOL"
-156.79,21.171,"MOL"
-156.8,21.175,"MOL"
-156.8,21.178,"MOL"
-156.8,21.179,"MOL"
-156.81,21.177,"MOL"
-156.81,21.176,"MOL"
-156.82,21.176,"MOL"
-156.82,21.175,"MOL"
-156.83,21.172,"MOL"
-156.83,21.17,"MOL"
-156.83,21.169,"MOL"
-156.84,21.17,"MOL"
-156.84,21.171,"MOL"
-156.85,21.171,"MOL"
-156.85,21.17,"MOL"
-156.86,21.168,"MOL"
-156.86,21.165,"MOL"
-156.86,21.167,"MOL"
-156.87,21.168,"MOL"
-156.87,21.17,"MOL"
-156.88,21.167,"MOL"
-156.88,21.166,"MOL"
-156.88,21.166,"MOL"
-156.88,21.169,"MOL"
-156.89,21.169,"MOL"
-156.89,21.171,"MOL"
-156.89,21.169,"MOL"
-156.9,21.165,"MOL"
-156.9,21.164,"MOL"
-156.9,21.167,"MOL"
-156.91,21.169,"MOL"
-156.91,21.168,"MOL"
-156.91,21.171,"MOL"
-156.92,21.172,"MOL"
-156.92,21.173,"MOL"
-156.93,21.173,"MOL"
-156.93,21.173,"MOL"
-156.93,21.173,"MOL"
-156.94,21.175,"MOL"
-156.94,21.177,"MOL"
-156.95,21.18,"MOL"
-156.95,21.185,"MOL"
-156.95,21.189,"MOL"
-156.95,21.193,"MOL"
-156.95,21.197,"MOL"
-156.96,21.2,"MOL"
-156.96,21.204,"MOL"
-156.96,21.208,"MOL"
-156.96,21.211,"MOL"
-156.97,21.215,"MOL"
-156.97,21.217,"MOL"
-156.97,21.216,"MOL"
-156.98,21.214,"MOL"
-156.98,21.211,"MOL"
-156.98,21.208,"MOL"
-156.99,21.204,"MOL"
-156.99,21.2,"MOL"
-156.99,21.195,"MOL"
-156.99,21.191,"MOL"
-156.99,21.187,"MOL"
-156.99,21.185,"MOL"
-157,21.183,"MOL"
-157,21.183,"MOL"
-157.01,21.185,"MOL"
-157.01,21.183,"MOL"
-157.01,21.185,"MOL"
-157.02,21.186,"MOL"
-157.02,21.186,"MOL"
-157.03,21.187,"MOL"
-157.03,21.189,"MOL"
-157.04,21.189,"MOL"
-157.04,21.19,"MOL"
-157.04,21.189,"MOL"
-157.05,21.188,"MOL"
-157.05,21.188,"MOL"
-157.06,21.187,"MOL"
-157.06,21.189,"MOL"
-157.07,21.19,"MOL"
-157.07,21.191,"MOL"
-157.08,21.191,"MOL"
-157.08,21.192,"MOL"
-157.09,21.194,"MOL"
-157.09,21.195,"MOL"
-157.09,21.197,"MOL"
-157.1,21.197,"MOL"
-157.1,21.197,"MOL"
-157.11,21.197,"MOL"
-157.11,21.198,"MOL"
-157.12,21.198,"MOL"
-157.12,21.199,"MOL"
-157.13,21.201,"MOL"
-157.13,21.202,"MOL"
-157.13,21.203,"MOL"
-157.14,21.204,"MOL"
-157.14,21.206,"MOL"
-157.15,21.208,"MOL"
-157.15,21.208,"MOL"
-157.16,21.208,"MOL"
-157.16,21.209,"MOL"
-157.17,21.21,"MOL"
-157.17,21.212,"MOL"
-157.17,21.21,"MOL"
-157.17,21.208,"MOL"
-157.18,21.208,"MOL"
-157.18,21.206,"MOL"
-157.19,21.206,"MOL"
-157.19,21.209,"MOL"
-157.19,21.212,"MOL"
-157.2,21.215,"MOL"
-157.2,21.218,"MOL"
-157.2,21.22,"MOL"
-157.21,21.221,"MOL"
-157.21,21.224,"MOL"
-157.21,21.222,"MOL"
-157.22,21.22,"MOL"
-157.22,21.22,"MOL"
-157.23,21.221,"MOL"
-157.23,21.22,"MOL"
-157.24,21.22,"MOL"
-157.24,21.22,"MOL"
-157.24,21.222,"MOL"
-157.25,21.224,"MOL"
-157.25,21.226,"MOL"
-157.26,21.226,"MOL"
-157.26,21.222,"MOL"
-157.26,21.218,"MOL"
-157.26,21.214,"MOL"
-157.26,21.21,"MOL"
-157.26,21.206,"MOL"
-157.26,21.202,"MOL"
-157.26,21.197,"MOL"
-157.26,21.193,"MOL"
-157.26,21.189,"MOL"
-157.26,21.185,"MOL"
-157.26,21.181,"MOL"
-157.26,21.177,"MOL"
-157.27,21.174,"MOL"
-157.27,21.171,"MOL"
-157.27,21.168,"MOL"
-157.28,21.166,"MOL"
-157.28,21.163,"MOL"
-157.28,21.16,"MOL"
-157.29,21.157,"MOL"
-157.29,21.153,"MOL"
-157.29,21.149,"MOL"
-157.29,21.145,"MOL"
-157.29,21.141,"MOL"
-157.3,21.137,"MOL"
-157.3,21.134,"MOL"
-157.3,21.13,"MOL"
-157.3,21.126,"MOL"
-157.31,21.121,"MOL"
-157.31,21.117,"MOL"
-157.31,21.113,"MOL"
-157.31,21.11,"MOL"
-157.32,21.107,"MOL"
-157.32,21.103,"MOL"
-157.32,21.099,"MOL"
-157.31,21.096,"MOL"
-157.31,21.093,"MOL"
-157.3,21.091,"MOL"
-157.3,21.09,"MOL"
-157.3,21.089,"MOL"
-157.29,21.088,"MOL"
-157.29,21.087,"MOL"
-157.28,21.086,"MOL"
-157.28,21.084,"MOL"
-157.27,21.083,"MOL"
-157.27,21.082,"MOL"
-157.26,21.082,"MOL"
-157.26,21.081,"MOL"
-157.25,21.08,"MOL"
-157.25,21.079,"MOL"
-157.24,21.079,"MOL"
-157.24,21.08,"MOL"
-157.23,21.08,"MOL"
-157.23,21.08,"MOL"
-157.23,21.08,"MOL"
-157.22,21.08,"MOL"
-157.22,21.079,"MOL"
-157.21,21.079,"MOL"
-157.21,21.079,"MOL"
-157.2,21.08,"MOL"
-157.2,21.08,"MOL"
-157.19,21.081,"MOL"
-157.19,21.081,"MOL"
-157.18,21.081,"MOL"
-157.18,21.081,"MOL"
-157.17,21.081,"MOL"
-157.17,21.081,"MOL"
-157.16,21.083,"MOL"
-157.16,21.083,"MOL"
-157.16,21.084,"MOL"
-157.15,21.084,"MOL"
-157.15,21.083,"MOL"
-157.14,21.084,"MOL"
-157.14,21.084,"MOL"
-157.13,21.084,"MOL"
-157.13,21.084,"MOL"
-157.12,21.085,"MOL"
-157.12,21.086,"MOL"
-157.11,21.087,"MOL"
-157.11,21.087,"MOL"
-157.1,21.086,"MOL"
-157.1,21.083,"MOL"
-157.1,21.082,"MOL"
-157.09,21.081,"MOL"
-157.09,21.08,"MOL"
-157.08,21.081,"MOL"
-157.08,21.081,"MOL"
-157.07,21.081,"MOL"
-157.07,21.082,"MOL"
-157.07,21.083,"MOL"
-157.06,21.082,"MOL"
-157.06,21.082,"MOL"
-157.05,21.081,"MOL"
-157.05,21.08,"MOL"
-157.04,21.079,"MOL"
-157.04,21.077,"MOL"
-157.03,21.076,"MOL"
-157.03,21.073,"MOL"
-157.03,21.071,"MOL"
-157.02,21.07,"MOL"
-157.02,21.07,"MOL"
-157.01,21.069,"MOL"
-157.01,21.068,"MOL"
-157,21.069,"MOL"
-157,21.068,"MOL"
-157,21.067,"MOL"
-156.99,21.065,"MOL"
-156.99,21.064,"MOL"
-156.98,21.063,"MOL"
-156.98,21.063,"MOL"
-156.97,21.061,"MOL"
-156.97,21.06,"MOL"
-156.97,21.058,"MOL"
-156.96,21.056,"MOL"
-156.96,21.056,"MOL"
-156.96,21.059,"MOL"
-156.95,21.056,"MOL"
